,Document,Topic,Name,Top_n_words,Probability,Representative_document
134,faux maps vrai pôle rue matignon boucau non impasse lilas emmèn quartier résidentiel attention rendez,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
135,franchement impossible rendez-vous agence aucun créneau disponible conseiller lol téléphone disponible résultat nuit après-midi,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
136,agence personnel incompétent inutile surcroit laid impôt ... témoignage ailleurs conseiller dérive inscrit recherche emploi celer plainte,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
137,mois rien celer inquiet apparemment habitué genre service dossier règle pourtant demande retroactiv papier non délai employeur.mai incompréhension total aucun réponse multiple demande mail conseiller courrier directeur luire non -ce agence fantôme question -vou agence,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
138,mal fois personnel désintéressé moqueur conseiller mail .... accueil meilleur fois bon tuyau rapidement,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
139,moche désagréable service public argent impôt,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.6431369410316078,False
140,désagréable inutile bien public agence fermé,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
141,personnel désagréable incompétent ... conseiller ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.18480735228054698,False
142,very badly located there pedestrian crossing,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
143,zero,1,1_temps_numéro_commentaire_temp,temps - numéro - commentaire - temp - zero - chemin - zéro - radier - degré - numero,1.0,False
144,employé absolument incompétent activité faire financement formation consultant aide financier constamment impoli bourse 500 euro humiliation incroyable manqu total respect pire voir,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
145,agence pôle emploi jamais démarche conversion professionnel fonds permis pôle emploi région malheureusement 20an activité société ridicule,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
146,franchement agence demande allocation parcequ situation demande auprès conseiller impossible refaire ligne courrier cas semaine réponse relance appel téléphonique mail courrier conseiller bout semaine jamais agence réactif professionnel agence sœur hic dossier pôle semaine dossier,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
147,prime noël décembre site aucun démarche décembre rien place caf justificatif travail pôle emploi pareil prime gouvernement pôle emploi,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
148,offre emploi information offre multiple tentativ impossible joindre pol emploi oui faite demande armée :-),-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
149,apre 10mn 10h20 homme tre apre luire faire necessair explication mpn cas ... tre mal Monsieur état esprit général pole borderouge fois esperant utile sympa,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
150,pire pol région h.k conseiller déconseill durée procédure parl dossier non mois celer fai semaine document internet voie postal continuellement train faux parole faire plus.si pole emploi,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
151,pole emploi besoin faux,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.25509646362239313,False
152,strictement aucun utilité mois rendez-vous conseiller final heure luire métier atelier intérêt perte temps argent pol emploi,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
153,vraiment nécessaire pole emploi inutile galère document site bugué attente interminable conseiller demande papier perdu changement non ... bref administration splendeur,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
154,étoile accueil aucun utilité atelier varier profil niveau étude compétence atelier grâce étude pao suite réellement secret bref long étude pôle emploi perte temps rendez-vous conseiller copier information avai site internet document pouvoir étude,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
155,radier rsa jeune maman 4.5 mois droit chômage conseil jamais bout relance reconversion ... bref servir rien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
156,pire conseiller pol monde pole borderouge vie simple projet autour minte discution inutile projet carrière conseiller simple tampon aisément carrière professionnel ménage mdr diplome élevé peut-être bon petit pigeon systeme dépression diplôme inutile puissiez monsieur bien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
157,conseiller démissionnaire téléphone démissionnaire gestion internet démissionnaire sympa étoile pole borderouge immense ingérenc,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.38563249256731374,False
158,pire agence renouvellement .... papier accueil froid beaucoup trop monde ... conseiller correct,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9929508861045324,False
159,agent pôle emploi incompétence notoire agent propre cloche absolument aucun cohérence sujet dossier attitude condescendant diarrhée,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
160,jeudi 10h30 puissance,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
161,déçu mauvais organisation conseiller jamais galère pmsmp risque stage cause trop dispersion rien handicap grand motivation,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
162,lundi avril 2018 aucun information site internet pôle emploi ... décidément pôle emploi plein mauvais surprise décevant,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
163,agence job agent,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9205397477124724,False
164,prête argent taux remboursement,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
165,rendez fixer mail internet,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
166,perte temps jamais travail pôle emploi non radie liste emploi,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
167,téléphone joindre renseignement rendez-vous long perte ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
168,pole classique mauvais organisation attente interminable ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.5367052728470009,False
169,boulot passer intérim internet conseil ami,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
170,bof point niveau organisation,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.3798075926781683,False
171,cauchemar,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
172,commentaire précédent efficace tripe percevoir pire aucun communication place situation histoire ..... mail demande rendez-vous conseiller réponse réponse tardif inutile ... jamais,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
173,efficace somme revanche inefficace recherche emploi somme service public inutile chômeur,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
174,accueil 02/09/22 métier non mal agressif,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
175,service catastrophique étoile,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
176,étoile agence,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.5064670252341218,False
177,association malfaiteur subvention état,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
178,cherche chomeur,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.536550424126252,False
179,endroit inefficace france rien grand hypocrisie impôt mouton éveillé,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
180,fois appel minute aujourd'hui heure chose téléphone main pouvoir appel crème,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
181,emploi nez place pole emploi fourmie vie enfer drame explication fils fin vie,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.6082812321726682,False
182,bon accueil système bureaucrat vraiment manqu empathi,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
183,jamais heure presence,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.4193992962886985,False
184,mystère,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.6458720611720696,False
185,...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
186,bon rien,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
187,the,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.0544344466921151,False
188,agence vraiment réactif dizaine appel mois attente problème raison grand demande dossier celer stratégie mauvais chômage bref fuir peste,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
189,matin pole uli renseignement général propos contrat expérience choquant frustrant besoin pratiquement cesse phras ailleurs endroit fuir,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
190,impossible mond panier généralité incompétence cas perte emploi chance aise chiffre mot internet beaucoup entrer incompréhension administratif mise demeure erreur effrayer compétent vraiment pétrin virement somme somme 1ere somm somme base sûr rien phrase beaucoup rien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
