Document;Topic;Name;Top_n_words;Probability;Representative_document
good;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
gen gentil accueillant ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
réactif;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.8268071121612464;True
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.6006191223713556;False
accueil efficacité employé problématique attente accueil sortie réponse question réponse suggestion supplémentaire agréable impression écoute mission égard;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
horaire légèrement 8h30 16h30 lundi vendredi véritablement public 8h30 12h30 rendez-vous 12h30 16h30 attention détail garde;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller accueil dernier monde;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
midi préférable horaire ouverture rendez-vous;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
approche terrible bien satisfait pole emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
réponse rapide efficace sympathique;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
serviable réactif;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.9917059074283453;False
accès facile;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.1719017469282774;False
absence rien site 3949 departement identifiant mdp marche appel agence après-midi 3949;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien déçu;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.152351700819497;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.34043629744709936;False
professionnel écoute bon service public;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.2177988149534105;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6988128552192813;False
beaucoup insatisfaction commentaire important système processus conseiller passage agence blagnac affaire professionnel compétente bienveillant fois celer beaucoup éventuel erreur saisie outil conseil webinar intéressant complément information suite question post webinar beaucoup équipe;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8339954359640316;False
formidable volonté demandeur emploi recherche emploi temps question rencontre préjugé agence pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien obliger conseiller.par mail matin ordinateur;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.4483188719730459;False
intention mme carteau conseiller pol emploi blagnac profond remerciement gratitude personnel travail professionalisme écoute patience réactivité rare temps dynamique fond coeur meilleur évolution sein organisme bon continuation a.m;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil agreable ... bien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
meilleur;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil réponse question;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.025044168845525124;False
tre bon accueil part khalid humain ecoute tre bien sujet accueil csp;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8819394444327019;False
bien problème étranger français;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7878338630013076;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7842659908783863;False
employé agréable visite aller bien vraiment réponse question second;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
very good service;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8866666628030118;False
lieux;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil efficacité structure agréable lumineuse;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel écouter;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.13834491451512604;False
modernité agence pôle affichage lumineux diffus information continu extérieur écran tactile usage demandeur emploi point café biscuit libre accès information offre urgent formation forum ... coin enfant entrée agence charge jeune fille agréable ... agence bordeaux nord lande rien ici conseiller souriant question allocation conseiller sympa dossier minute sincèrement rien prochain rdv :-);0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
psychologue travail bien projet difficulté conseiller suite formation responsable relais droit financement complet aide déplacement;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
accueil aide précieux bravo;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil facile accès;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.3332407813266191;False
suite auprès agence avis arrivée accueil prise charge atelier conseiller professionnel agréable bon énergie;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.922160330543732;False
jamais occasion place conseiller agence ensemble efficace surcharge travail facilement;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
dieu bon courage bien accueil gentillesse écoute déblocage situation conseiller aimable sûr jamais dossier cool coup conseiller bien avance;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9427930498631714;False
first experience the pôle emploi perhaps prepared the bad thi agency greatly appreciated the work the who jean françois who was extremely kind and efficient thank you;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.88373508974431;False
agence facilement accessible réseau transport commun toutefois petit marche minute avenue jean jaurès direction stade gerlan lyon centre direction jean sens ens lyon loin;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon agence difficile aide ligne agence personnel agréable compétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien équipe bienveillant entretien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
endroit propre neuf vraiment bien aide besoin;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8340206545841727;False
tre tre graciou;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.72380089173087;False
impolite;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.03436924301598163;False
bon accueil ponctualité bienveillance rendez-vous;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8970776902907359;False
note parfait chance conseiller(e communication efficace vécu fois accueil patience écoute recherche orientation emploi présent;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller top accompagnement explication contre homme accueil extrêmement désagréable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel top compétent agréable pensent demandeur traitement rapide demande;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6450270213243458;False
écoute bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
mail nickel protocole sanitaire nickel place attent chaise équipe air top fois arrivée pro efficace direct complet mail fin semaine résumé entretien non franchement rien entrer bus boulodrome minute marche place côté gare nickel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agence bain personnel compétent ecoute conseil réactivité vrai soutien bien encadrer création entreprise;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
avis agence conseiller écoute sympa travail correctement contrairement agence quartier difficulté agence chance vrai ville contre impossible travail stable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agent accueil conseiller tre écoute port masque consigne sanitaire;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
service accueil top accueil agréable personnel sympathique;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9778859374248463;False
bien jeune démarche pôle coin informatique gentil aidant patient;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9740711900228278;False
